Date,Year,Month,Sector,Pollutant,Monthly_Ratio,EPD_Monthly_Tonnes
1/12/2006,2006,12,Other,CO,0.101442565,517.3570831
1/12/2006,2006,12,Other,NOx,0.110863193,1159.628998
1/12/2006,2006,12,Other,PM10,0.107563895,210.8252342
1/12/2006,2006,12,Other,PM25,0.10672005,145.1392677
1/12/2006,2006,12,Other,SO2,0.106374093,260.6165277
1/12/2006,2006,12,Power,CO,0.086878098,292.7791912
1/12/2006,2006,12,Power,NOx,0.086878022,3628.894967
1/12/2006,2006,12,Power,PM10,0.086878108,161.5932804
1/12/2006,2006,12,Power,PM25,0.086878108,72.97761047
1/12/2006,2006,12,Power,SO2,0.086878116,5736.56202
1/12/2006,2006,12,Road-transport,CO,0.09040296,5306.653773
1/12/2006,2006,12,Road-transport,NOx,0.10302887,3667.827786
1/12/2006,2006,12,Road-transport,PM10,0.098799371,167.9589309
1/12/2006,2006,12,Road-transport,PM25,0.098799371,148.1990566
1/12/2006,2006,12,Road-transport,SO2,0.099173902,92.23172871
1/1/2007,2007,1,Non-road-transport,CO,0.083333333,1510.833333
1/1/2007,2007,1,Non-road-transport,NOx,0.083333333,3092.5
1/1/2007,2007,1,Non-road-transport,PM10,0.083333333,190.8333333
1/1/2007,2007,1,Non-road-transport,PM25,0.083333333,176.6666667
1/1/2007,2007,1,Non-road-transport,SO2,0.083333333,1502.5
1/1/2007,2007,1,Other,CO,0.066769941,330.5112062
1/1/2007,2007,1,Other,NOx,0.075595083,724.9568486
1/1/2007,2007,1,Other,PM10,0.067812675,126.8097025
1/1/2007,2007,1,Other,PM25,0.06822441,89.37397675
1/1/2007,2007,1,Other,SO2,0.076722046,182.5984705
1/1/2007,2007,1,Power,CO,0.070182381,248.4456281
1/1/2007,2007,1,Power,NOx,0.07018236,3147.678849
1/1/2007,2007,1,Power,PM10,0.070182399,112.2918377
1/1/2007,2007,1,Power,PM25,0.070182368,50.53130491
1/1/2007,2007,1,Power,SO2,0.070182393,4236.911093
1/1/2007,2007,1,Road-transport,CO,0.078834426,4674.881454
1/1/2007,2007,1,Road-transport,NOx,0.072927545,2581.635104
1/1/2007,2007,1,Road-transport,PM10,0.073598457,110.3976855
1/1/2007,2007,1,Road-transport,PM25,0.073598457,103.0378398
1/1/2007,2007,1,Road-transport,SO2,0.072209673,33.93854608
1/2/2007,2007,2,Non-road-transport,CO,0.083333333,1510.833333
1/2/2007,2007,2,Non-road-transport,NOx,0.083333333,3092.5
1/2/2007,2007,2,Non-road-transport,PM10,0.083333333,190.8333333
1/2/2007,2007,2,Non-road-transport,PM25,0.083333333,176.6666667
1/2/2007,2007,2,Non-road-transport,SO2,0.083333333,1502.5
1/2/2007,2007,2,Other,CO,0.06033523,298.6593863
1/2/2007,2007,2,Other,NOx,0.067478818,647.1218638
1/2/2007,2007,2,Other,PM10,0.060577084,113.2791464
1/2/2007,2007,2,Other,PM25,0.061065721,79.99609459
1/2/2007,2007,2,Other,SO2,0.067941333,161.7003734
1/2/2007,2007,2,Power,CO,0.051342317,181.751802
1/2/2007,2007,2,Power,NOx,0.051342322,2302.703154
1/2/2007,2007,2,Power,PM10,0.05134234,82.14774339
1/2/2007,2007,2,Power,PM25,0.051342336,36.96648182
1/2/2007,2007,2,Power,SO2,0.051342326,3099.536218
1/2/2007,2007,2,Road-transport,CO,0.077373473,4588.246943
1/2/2007,2007,2,Road-transport,NOx,0.067533997,2390.703491
1/2/2007,2007,2,Road-transport,PM10,0.070034863,105.052294
1/2/2007,2007,2,Road-transport,PM25,0.070034863,98.04880773
1/2/2007,2007,2,Road-transport,SO2,0.07131319,33.51719911
1/3/2007,2007,3,Non-road-transport,CO,0.083333333,1510.833333
1/3/2007,2007,3,Non-road-transport,NOx,0.083333333,3092.5
1/3/2007,2007,3,Non-road-transport,PM10,0.083333333,190.8333333
1/3/2007,2007,3,Non-road-transport,PM25,0.083333333,176.6666667
1/3/2007,2007,3,Non-road-transport,SO2,0.083333333,1502.5
1/3/2007,2007,3,Other,CO,0.079378351,392.9228366
1/3/2007,2007,3,Other,NOx,0.081893023,785.3540873
1/3/2007,2007,3,Other,PM10,0.078943357,147.624077
1/3/2007,2007,3,Other,PM25,0.078992942,103.4807544
1/3/2007,2007,3,Other,SO2,0.08259395,196.5736
1/3/2007,2007,3,Power,CO,0.080199657,283.9067858
1/3/2007,2007,3,Power,NOx,0.080199628,3596.953312
1/3/2007,2007,3,Power,PM10,0.08019964,128.3194246
1/3/2007,2007,3,Power,PM25,0.080199657,57.74375328
1/3/2007,2007,3,Power,SO2,0.080199648,4841.652763
1/3/2007,2007,3,Road-transport,CO,0.075701795,4489.116459
1/3/2007,2007,3,Road-transport,NOx,0.077702987,2750.685726
1/3/2007,2007,3,Road-transport,PM10,0.077127545,115.6913169
1/3/2007,2007,3,Road-transport,PM25,0.077127545,107.9785624
1/3/2007,2007,3,Road-transport,SO2,0.076694196,36.04627209
1/4/2007,2007,4,Non-road-transport,CO,0.083333333,1510.833333
1/4/2007,2007,4,Non-road-transport,NOx,0.083333333,3092.5
1/4/2007,2007,4,Non-road-transport,PM10,0.083333333,190.8333333
1/4/2007,2007,4,Non-road-transport,PM25,0.083333333,176.6666667
1/4/2007,2007,4,Non-road-transport,SO2,0.083333333,1502.5
1/4/2007,2007,4,Other,CO,0.08716232,431.453486
1/4/2007,2007,4,Other,NOx,0.081808788,784.5462792
1/4/2007,2007,4,Other,PM10,0.08214294,153.607297
1/4/2007,2007,4,Other,PM25,0.082580081,108.1799066
1/4/2007,2007,4,Other,SO2,0.081418315,193.7755909
1/4/2007,2007,4,Power,CO,0.083281865,294.8178031
1/4/2007,2007,4,Power,NOx,0.083281891,3735.192806
1/4/2007,2007,4,Power,PM10,0.083281878,133.2510044
1/4/2007,2007,4,Power,PM25,0.083281861,59.96294
1/4/2007,2007,4,Power,SO2,0.083281864,5027.726159
1/4/2007,2007,4,Road-transport,CO,0.070317937,4169.853663
1/4/2007,2007,4,Road-transport,NOx,0.07128066,2523.335348
1/4/2007,2007,4,Road-transport,PM10,0.070868905,106.3033578
1/4/2007,2007,4,Road-transport,PM25,0.070868905,99.21646728
1/4/2007,2007,4,Road-transport,SO2,0.070310009,33.04570413
1/5/2007,2007,5,Non-road-transport,CO,0.083333333,1510.833333
1/5/2007,2007,5,Non-road-transport,NOx,0.083333333,3092.5
1/5/2007,2007,5,Non-road-transport,PM10,0.083333333,190.8333333
1/5/2007,2007,5,Non-road-transport,PM25,0.083333333,176.6666667
1/5/2007,2007,5,Non-road-transport,SO2,0.083333333,1502.5
1/5/2007,2007,5,Other,CO,0.082695157,409.3410253
1/5/2007,2007,5,Other,NOx,0.077843989,746.5238549
1/5/2007,2007,5,Other,PM10,0.080272099,150.1088243
1/5/2007,2007,5,Other,PM25,0.080653727,105.6563825
1/5/2007,2007,5,Other,SO2,0.07724641,183.8464557
1/5/2007,2007,5,Power,CO,0.089546079,316.9931179
1/5/2007,2007,5,Power,NOx,0.089546053,4016.140467
1/5/2007,2007,5,Power,PM10,0.089546075,143.2737196
1/5/2007,2007,5,Power,PM25,0.089546076,64.47317447
1/5/2007,2007,5,Power,SO2,0.089546093,5405.897609
1/5/2007,2007,5,Road-transport,CO,0.081244525,4817.800344
1/5/2007,2007,5,Road-transport,NOx,0.079150559,2801.929784
1/5/2007,2007,5,Road-transport,PM10,0.079734417,119.6016254
1/5/2007,2007,5,Road-transport,PM25,0.079734417,111.6281837
1/5/2007,2007,5,Road-transport,SO2,0.080140486,37.66602859
1/6/2007,2007,6,Non-road-transport,CO,0.083333333,1510.833333
1/6/2007,2007,6,Non-road-transport,NOx,0.083333333,3092.5
1/6/2007,2007,6,Non-road-transport,PM10,0.083333333,190.8333333
1/6/2007,2007,6,Non-road-transport,PM25,0.083333333,176.6666667
1/6/2007,2007,6,Non-road-transport,SO2,0.083333333,1502.5
1/6/2007,2007,6,Other,CO,0.088717618,439.1522084
1/6/2007,2007,6,Other,NOx,0.088465926,848.3882282
1/6/2007,2007,6,Other,PM10,0.088884149,166.213359
1/6/2007,2007,6,Other,PM25,0.08914865,116.7847316
1/6/2007,2007,6,Other,SO2,0.085257244,202.9122397
1/6/2007,2007,6,Power,CO,0.088444707,313.0942611
1/6/2007,2007,6,Power,NOx,0.088444704,3966.744978
1/6/2007,2007,6,Power,PM10,0.088444717,141.5115464
1/6/2007,2007,6,Power,PM25,0.088444727,63.68020341
1/6/2007,2007,6,Power,SO2,0.088444714,5339.407359
1/6/2007,2007,6,Road-transport,CO,0.081307598,4821.540577
1/6/2007,2007,6,Road-transport,NOx,0.080289673,2842.254408
1/6/2007,2007,6,Road-transport,PM10,0.080598078,120.8971177
1/6/2007,2007,6,Road-transport,PM25,0.080598078,112.8373098
1/6/2007,2007,6,Road-transport,SO2,0.080859288,38.0038655
1/7/2007,2007,7,Non-road-transport,CO,0.083333333,1510.833333
1/7/2007,2007,7,Non-road-transport,NOx,0.083333333,3092.5
1/7/2007,2007,7,Non-road-transport,PM10,0.083333333,190.8333333
1/7/2007,2007,7,Non-road-transport,PM25,0.083333333,176.6666667
1/7/2007,2007,7,Non-road-transport,SO2,0.083333333,1502.5
1/7/2007,2007,7,Other,CO,0.079203577,392.0577076
1/7/2007,2007,7,Other,NOx,0.079623402,763.5884284
1/7/2007,2007,7,Other,PM10,0.08172471,152.8252079
1/7/2007,2007,7,Other,PM25,0.081740332,107.0798355
1/7/2007,2007,7,Other,SO2,0.07765056,184.8083331
1/7/2007,2007,7,Power,CO,0.09871885,349.4647286
1/7/2007,2007,7,Power,NOx,0.098718919,4427.543537
1/7/2007,2007,7,Power,PM10,0.098718861,157.9501783
1/7/2007,2007,7,Power,PM25,0.098718859,71.07757859
1/7/2007,2007,7,Power,SO2,0.098718877,5959.658599
1/7/2007,2007,7,Road-transport,CO,0.083302142,4939.81704
1/7/2007,2007,7,Road-transport,NOx,0.081324386,2878.883275
1/7/2007,2007,7,Road-transport,PM10,0.081827811,122.7417158
1/7/2007,2007,7,Road-transport,PM25,0.081827811,114.5589347
1/7/2007,2007,7,Road-transport,SO2,0.082086666,38.58073313
1/8/2007,2007,8,Non-road-transport,CO,0.083333333,1510.833333
1/8/2007,2007,8,Non-road-transport,NOx,0.083333333,3092.5
1/8/2007,2007,8,Non-road-transport,PM10,0.083333333,190.8333333
1/8/2007,2007,8,Non-road-transport,PM25,0.083333333,176.6666667
1/8/2007,2007,8,Non-road-transport,SO2,0.083333333,1502.5
1/8/2007,2007,8,Other,CO,0.079981596,395.9088979
1/8/2007,2007,8,Other,NOx,0.079259044,760.0942309
1/8/2007,2007,8,Other,PM10,0.080689086,150.8885901
1/8/2007,2007,8,Other,PM25,0.080683502,105.695387
1/8/2007,2007,8,Other,SO2,0.077304887,183.9856305
1/8/2007,2007,8,Power,CO,0.094297321,333.8125176
1/8/2007,2007,8,Power,NOx,0.094297284,4229.233185
1/8/2007,2007,8,Power,PM10,0.094297284,150.8756547
1/8/2007,2007,8,Power,PM25,0.094297284,67.89404477
1/8/2007,2007,8,Power,SO2,0.094297307,5692.728409
1/8/2007,2007,8,Road-transport,CO,0.085527971,5071.808666
1/8/2007,2007,8,Road-transport,NOx,0.082828235,2932.119522
1/8/2007,2007,8,Road-transport,PM10,0.083560014,125.3400214
1/8/2007,2007,8,Road-transport,PM25,0.083560014,116.98402
1/8/2007,2007,8,Road-transport,SO2,0.084029081,39.49366816
1/9/2007,2007,9,Non-road-transport,CO,0.083333333,1510.833333
1/9/2007,2007,9,Non-road-transport,NOx,0.083333333,3092.5
1/9/2007,2007,9,Non-road-transport,PM10,0.083333333,190.8333333
1/9/2007,2007,9,Non-road-transport,PM25,0.083333333,176.6666667
1/9/2007,2007,9,Non-road-transport,SO2,0.083333333,1502.5
1/9/2007,2007,9,Other,CO,0.089891175,444.9613175
1/9/2007,2007,9,Other,NOx,0.079183781,759.372462
1/9/2007,2007,9,Other,PM10,0.088893296,166.2304629
1/9/2007,2007,9,Other,PM25,0.088253113,115.6115778
1/9/2007,2007,9,Other,SO2,0.082444578,196.2180968
1/9/2007,2007,9,Power,CO,0.087291075,309.0104043
1/9/2007,2007,9,Power,NOx,0.087291067,3915.004343
1/9/2007,2007,9,Power,PM10,0.087291084,139.6657336
1/9/2007,2007,9,Power,PM25,0.087291085,62.84958152
1/9/2007,2007,9,Power,SO2,0.087291085,5269.762781
1/9/2007,2007,9,Road-transport,CO,0.089273617,5293.925481
1/9/2007,2007,9,Road-transport,NOx,0.089789161,3178.536304
1/9/2007,2007,9,Road-transport,PM10,0.089856216,134.7843241
1/9/2007,2007,9,Road-transport,PM25,0.089856216,125.7987025
1/9/2007,2007,9,Road-transport,SO2,0.090303632,42.44270695
1/10/2007,2007,10,Non-road-transport,CO,0.083333333,1510.833333
1/10/2007,2007,10,Non-road-transport,NOx,0.083333333,3092.5
1/10/2007,2007,10,Non-road-transport,PM10,0.083333333,190.8333333
1/10/2007,2007,10,Non-road-transport,PM25,0.083333333,176.6666667
1/10/2007,2007,10,Non-road-transport,SO2,0.083333333,1502.5
1/10/2007,2007,10,Other,CO,0.09011542,446.0713315
1/10/2007,2007,10,Other,NOx,0.092303107,885.186794
1/10/2007,2007,10,Other,PM10,0.092058483,172.1493631
1/10/2007,2007,10,Other,PM25,0.091777762,120.2288689
1/10/2007,2007,10,Other,SO2,0.092773686,220.8013717
1/10/2007,2007,10,Power,CO,0.08343905,295.3742377
1/10/2007,2007,10,Power,NOx,0.083439102,3742.243746
1/10/2007,2007,10,Power,PM10,0.083439052,133.5024836
1/10/2007,2007,10,Power,PM25,0.083439047,60.07611386
1/10/2007,2007,10,Power,SO2,0.083439028,5037.214099
1/10/2007,2007,10,Road-transport,CO,0.092937754,5511.208806
1/10/2007,2007,10,Road-transport,NOx,0.094854739,3357.857773
1/10/2007,2007,10,Road-transport,PM10,0.094631857,141.947786
1/10/2007,2007,10,Road-transport,PM25,0.094631857,132.4846002
1/10/2007,2007,10,Road-transport,SO2,0.095069179,44.68251415
1/11/2007,2007,11,Non-road-transport,CO,0.083333333,1510.833333
1/11/2007,2007,11,Non-road-transport,NOx,0.083333333,3092.5
1/11/2007,2007,11,Non-road-transport,PM10,0.083333333,190.8333333
1/11/2007,2007,11,Non-road-transport,PM25,0.083333333,176.6666667
1/11/2007,2007,11,Non-road-transport,SO2,0.083333333,1502.5
1/11/2007,2007,11,Other,CO,0.091896642,454.8883776
1/11/2007,2007,11,Other,NOx,0.095470925,915.566168
1/11/2007,2007,11,Other,PM10,0.093030206,173.9664859
1/11/2007,2007,11,Other,PM25,0.09282162,121.5963221
1/11/2007,2007,11,Other,SO2,0.095490234,227.2667565
1/11/2007,2007,11,Power,CO,0.081778758,289.4968043
1/11/2007,2007,11,Power,NOx,0.081778781,3667.778335
1/11/2007,2007,11,Power,PM10,0.081778754,130.846006
1/11/2007,2007,11,Power,PM25,0.081778762,58.88070897
1/11/2007,2007,11,Power,SO2,0.08177875,4936.983135
1/11/2007,2007,11,Road-transport,CO,0.094055918,5577.515914
1/11/2007,2007,11,Road-transport,NOx,0.099165652,3510.464072
1/11/2007,2007,11,Road-transport,PM10,0.098143365,147.2150468
1/11/2007,2007,11,Road-transport,PM25,0.098143365,137.4007103
1/11/2007,2007,11,Road-transport,SO2,0.098197345,46.15275193
1/12/2007,2007,12,Non-road-transport,CO,0.083333333,1510.833333
1/12/2007,2007,12,Non-road-transport,NOx,0.083333333,3092.5
1/12/2007,2007,12,Non-road-transport,PM10,0.083333333,190.8333333
1/12/2007,2007,12,Non-road-transport,PM25,0.083333333,176.6666667
1/12/2007,2007,12,Non-road-transport,SO2,0.083333333,1502.5
1/12/2007,2007,12,Other,CO,0.103852974,514.0722191
1/12/2007,2007,12,Other,NOx,0.101074114,969.3007548
1/12/2007,2007,12,Other,PM10,0.104971917,196.2974839
1/12/2007,2007,12,Other,PM25,0.104058139,136.3161623
1/12/2007,2007,12,Other,SO2,0.103156757,245.5130814
1/12/2007,2007,12,Power,CO,0.091477941,323.8319096
1/12/2007,2007,12,Power,NOx,0.091477888,4102.783289
1/12/2007,2007,12,Power,PM10,0.091477917,146.3646676
1/12/2007,2007,12,Power,PM25,0.091477937,65.86411439
1/12/2007,2007,12,Power,SO2,0.091477916,5522.521776
1/12/2007,2007,12,Road-transport,CO,0.090122844,5344.284653
1/12/2007,2007,12,Road-transport,NOx,0.103152407,3651.595193
1/12/2007,2007,12,Road-transport,PM10,0.100018472,150.0277087
1/12/2007,2007,12,Road-transport,PM25,0.100018472,140.0258615
1/12/2007,2007,12,Road-transport,SO2,0.098787256,46.43001017
1/1/2008,2008,1,Non-road-transport,CO,0.083333333,1498.333333
1/1/2008,2008,1,Non-road-transport,NOx,0.083333333,3062.5
1/1/2008,2008,1,Non-road-transport,PM10,0.083333333,190
1/1/2008,2008,1,Non-road-transport,PM25,0.083333333,178.3333333
1/1/2008,2008,1,Non-road-transport,SO2,0.083333333,1553.333333
1/1/2008,2008,1,Other,CO,0.074708061,402.6764489
1/1/2008,2008,1,Other,NOx,0.084796274,813.1962666
1/1/2008,2008,1,Other,PM10,0.072972978,137.189198
1/1/2008,2008,1,Other,PM25,0.073217783,93.71876209
1/1/2008,2008,1,Other,SO2,0.085852882,143.3743122
1/1/2008,2008,1,Power,CO,0.084334989,288.4256636
1/1/2008,2008,1,Power,NOx,0.084334952,3249.425685
1/1/2008,2008,1,Power,PM10,0.084334955,124.8157333
1/1/2008,2008,1,Power,PM25,0.084334969,57.34777879
1/1/2008,2008,1,Power,SO2,0.084334968,4265.662667
1/1/2008,2008,1,Road-transport,CO,0.077849343,4670.960555
1/1/2008,2008,1,Road-transport,NOx,0.072804204,2555.427578
1/1/2008,2008,1,Road-transport,PM10,0.073515675,102.9219456
1/1/2008,2008,1,Road-transport,PM25,0.073515675,88.21881049
1/1/2008,2008,1,Road-transport,SO2,0.072095556,17.30293355
1/2/2008,2008,2,Non-road-transport,CO,0.083333333,1498.333333
1/2/2008,2008,2,Non-road-transport,NOx,0.083333333,3062.5
1/2/2008,2008,2,Non-road-transport,PM10,0.083333333,190
1/2/2008,2008,2,Non-road-transport,PM25,0.083333333,178.3333333
1/2/2008,2008,2,Non-road-transport,SO2,0.083333333,1553.333333
1/2/2008,2008,2,Other,CO,0.070499303,379.9912424
1/2/2008,2008,2,Other,NOx,0.075503651,724.0800094
1/2/2008,2008,2,Other,PM10,0.066103039,124.2737124
1/2/2008,2008,2,Other,PM25,0.066520532,85.14628102
1/2/2008,2008,2,Other,SO2,0.076473763,127.7111835
1/2/2008,2008,2,Power,CO,0.07282306,249.0548654
1/2/2008,2008,2,Power,NOx,0.072823032,2805.871412
1/2/2008,2008,2,Power,PM10,0.072823049,107.7781122
1/2/2008,2008,2,Power,PM25,0.072823042,49.51966835
1/2/2008,2008,2,Power,SO2,0.07282306,3683.390379
1/2/2008,2008,2,Road-transport,CO,0.07805412,4683.247205
1/2/2008,2008,2,Road-transport,NOx,0.067505647,2369.448193
1/2/2008,2008,2,Road-transport,PM10,0.070229934,98.3219081
1/2/2008,2008,2,Road-transport,PM25,0.070229934,84.27592122
1/2/2008,2008,2,Road-transport,SO2,0.071678743,17.20289838
1/3/2008,2008,3,Non-road-transport,CO,0.083333333,1498.333333
1/3/2008,2008,3,Non-road-transport,NOx,0.083333333,3062.5
1/3/2008,2008,3,Non-road-transport,PM10,0.083333333,190
1/3/2008,2008,3,Non-road-transport,PM25,0.083333333,178.3333333
1/3/2008,2008,3,Non-road-transport,SO2,0.083333333,1553.333333
1/3/2008,2008,3,Other,CO,0.089445472,482.1110961
1/3/2008,2008,3,Other,NOx,0.097433489,934.3871577
1/3/2008,2008,3,Other,PM10,0.087233498,163.9989766
1/3/2008,2008,3,Other,PM25,0.087111983,111.5033382
1/3/2008,2008,3,Other,SO2,0.099320331,165.8649528
1/3/2008,2008,3,Power,CO,0.094710967,323.9115057
1/3/2008,2008,3,Power,NOx,0.094710972,3649.21376
1/3/2008,2008,3,Power,PM10,0.094710986,140.1722596
1/3/2008,2008,3,Power,PM25,0.094710986,64.40347076
1/3/2008,2008,3,Power,SO2,0.094710964,4790.480577
1/3/2008,2008,3,Road-transport,CO,0.075451304,4527.078238
1/3/2008,2008,3,Road-transport,NOx,0.0777002,2727.277003
1/3/2008,2008,3,Road-transport,PM10,0.077071818,107.9005446
1/3/2008,2008,3,Road-transport,PM25,0.077071818,92.48618108
1/3/2008,2008,3,Road-transport,SO2,0.076593045,18.38233079
1/4/2008,2008,4,Non-road-transport,CO,0.083333333,1498.333333
1/4/2008,2008,4,Non-road-transport,NOx,0.083333333,3062.5
1/4/2008,2008,4,Non-road-transport,PM10,0.083333333,190
1/4/2008,2008,4,Non-road-transport,PM25,0.083333333,178.3333333
1/4/2008,2008,4,Non-road-transport,SO2,0.083333333,1553.333333
1/4/2008,2008,4,Other,CO,0.086260124,464.9420671
1/4/2008,2008,4,Other,NOx,0.082040531,786.7686953
1/4/2008,2008,4,Other,PM10,0.08143357,153.0951125
1/4/2008,2008,4,Other,PM25,0.081554573,104.3898533
1/4/2008,2008,4,Other,SO2,0.082325064,137.4828575
1/4/2008,2008,4,Power,CO,0.091973103,314.5480122
1/4/2008,2008,4,Power,NOx,0.091973124,3543.724459
1/4/2008,2008,4,Power,PM10,0.091973109,136.1202008
1/4/2008,2008,4,Power,PM25,0.0919731,62.54170815
1/4/2008,2008,4,Power,SO2,0.091973116,4652.000194
1/4/2008,2008,4,Road-transport,CO,0.069970931,4198.255848
1/4/2008,2008,4,Road-transport,NOx,0.071262064,2501.298452
1/4/2008,2008,4,Road-transport,PM10,0.0708096,99.13344
1/4/2008,2008,4,Road-transport,PM25,0.0708096,84.97152
1/4/2008,2008,4,Road-transport,SO2,0.07020712,16.84970883
1/5/2008,2008,5,Non-road-transport,CO,0.083333333,1498.333333
1/5/2008,2008,5,Non-road-transport,NOx,0.083333333,3062.5
1/5/2008,2008,5,Non-road-transport,PM10,0.083333333,190
1/5/2008,2008,5,Non-road-transport,PM25,0.083333333,178.3333333
1/5/2008,2008,5,Non-road-transport,SO2,0.083333333,1553.333333
1/5/2008,2008,5,Other,CO,0.085105004,458.715969
1/5/2008,2008,5,Other,NOx,0.078502564,752.8395902
1/5/2008,2008,5,Other,PM10,0.08151082,153.2403415
1/5/2008,2008,5,Other,PM25,0.082061699,105.0389741
1/5/2008,2008,5,Other,SO2,0.077779503,129.8917704
1/5/2008,2008,5,Power,CO,0.085952411,293.957244
1/5/2008,2008,5,Power,NOx,0.085952444,3311.747671
1/5/2008,2008,5,Power,PM10,0.085952428,127.2095933
1/5/2008,2008,5,Power,PM25,0.085952437,58.44765744
1/5/2008,2008,5,Power,SO2,0.085952425,4347.473659
1/5/2008,2008,5,Road-transport,CO,0.081476013,4888.56081
1/5/2008,2008,5,Road-transport,NOx,0.079151138,2778.204954
1/5/2008,2008,5,Road-transport,PM10,0.079788327,111.7036573
1/5/2008,2008,5,Road-transport,PM25,0.079788327,95.74599195
1/5/2008,2008,5,Road-transport,SO2,0.080238995,19.25735875
1/6/2008,2008,6,Non-road-transport,CO,0.083333333,1498.333333
1/6/2008,2008,6,Non-road-transport,NOx,0.083333333,3062.5
1/6/2008,2008,6,Non-road-transport,PM10,0.083333333,190
1/6/2008,2008,6,Non-road-transport,PM25,0.083333333,178.3333333
1/6/2008,2008,6,Non-road-transport,SO2,0.083333333,1553.333333
1/6/2008,2008,6,Other,CO,0.089075371,480.1162506
1/6/2008,2008,6,Other,NOx,0.082930593,795.3043904
1/6/2008,2008,6,Other,PM10,0.087467352,164.438622
1/6/2008,2008,6,Other,PM25,0.087283685,111.7231172
1/6/2008,2008,6,Other,SO2,0.083560106,139.5453776
1/6/2008,2008,6,Power,CO,0.080798689,276.3315172
1/6/2008,2008,6,Power,NOx,0.080798678,3113.173057
1/6/2008,2008,6,Power,PM10,0.080798674,119.5820368
1/6/2008,2008,6,Power,PM25,0.080798691,54.94310974
1/6/2008,2008,6,Power,SO2,0.080798675,4086.79698
