DATE,NOx,PM10,SO2,Year,Month,Day,DayOfWeek,Pressure_t,Temp_t,RH_t,Rainfall_t,WindDir_t,WindSp_t,Favorable,ln_PRD_NOx,ln_PRD_PM10,ln_PRD_SO2,ln_NOx,ln_PM10,ln_SO2,ln_PRD_NOx_lag1,ln_PRD_PM10_lag1,ln_PRD_SO2_lag1,Post2013,month_year
2019-01-08,128.0,56.0,6.0,2019,1,8,1,1021.3,19.2,84,0.2,70.0,18.3,0,7.201639056849506,5.833464330214669,5.75474467660429,4.852030263919617,4.02535169073515,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-09,60.0,41.0,5.0,2019,1,9,2,1022.3,17.8,84,0.0,70.0,32.5,0,7.201639056849506,5.833464330214669,5.75474467660429,4.0943445622221,3.713572066704308,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-10,57.5,36.0,4.0,2019,1,10,3,1020.2,19.2,82,0.0,60.0,24.5,1,7.201639056849506,5.833464330214669,5.75474467660429,4.051784947803305,3.58351893845611,1.3862943611198906,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-11,151.0,45.0,4.0,2019,1,11,4,1018.6,20.6,84,0.0,40.0,12.8,0,7.201639056849506,5.833464330214669,5.75474467660429,5.017279836814924,3.8066624897703196,1.3862943611198906,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-12,263.0,120.0,9.0,2019,1,12,5,1018.3,20.9,83,0.05,20.0,6.7,0,7.201639056849506,5.833464330214669,5.75474467660429,5.572154032177765,4.787491742782046,2.1972245773362196,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-13,47.5,32.0,3.0,2019,1,13,6,1019.3,18.5,89,0.05,70.0,27.0,0,7.201639056849506,5.833464330214669,5.75474467660429,3.8607297110405954,3.4657359027997265,1.0986122886681098,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-14,68.5,45.0,4.0,2019,1,14,0,1018.8,18.5,86,0.05,70.0,25.7,0,7.201639056849506,5.833464330214669,5.75474467660429,4.22683374526818,3.8066624897703196,1.3862943611198906,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-15,88.0,34.0,3.0,2019,1,15,1,1018.8,19.0,88,4.0,60.0,21.7,1,7.201639056849506,5.833464330214669,5.75474467660429,4.477336814478207,3.5263605246161616,1.0986122886681098,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-16,63.0,35.0,5.0,2019,1,16,2,1020.5,17.3,72,0.0,360.0,26.5,1,7.201639056849506,5.833464330214669,5.75474467660429,4.143134726391533,3.5553480614894135,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-17,71.5,34.0,4.0,2019,1,17,3,1022.2,16.7,70,0.0,360.0,20.2,1,7.201639056849506,5.833464330214669,5.75474467660429,4.269697449699962,3.5263605246161616,1.3862943611198906,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-18,69.5,44.5,5.0,2019,1,18,4,1022.1,17.1,75,0.0,60.0,26.4,1,7.201639056849506,5.833464330214669,5.75474467660429,4.241326752570746,3.7954891891721947,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-19,70.0,52.0,5.0,2019,1,19,5,1019.6,18.8,75,0.2,50.0,20.7,1,7.201639056849506,5.833464330214669,5.75474467660429,4.248495242049359,3.9512437185814275,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-20,67.0,28.0,4.0,2019,1,20,6,1018.9,20.4,73,0.1,30.0,20.6,1,7.201639056849506,5.833464330214669,5.75474467660429,4.204692619390966,3.332204510175204,1.3862943611198906,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-21,60.0,43.0,5.0,2019,1,21,0,1021.8,17.8,64,0.0,360.0,25.6,1,7.201639056849506,5.833464330214669,5.75474467660429,4.0943445622221,3.7612001156935624,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-22,69.0,73.0,6.0,2019,1,22,1,1022.3,16.0,53,0.0,360.0,23.6,1,7.201639056849506,5.833464330214669,5.75474467660429,4.23410650459726,4.290459441148391,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-23,97.5,65.0,6.0,2019,1,23,2,1021.0,16.2,62,0.0,10.0,15.5,0,7.201639056849506,5.833464330214669,5.75474467660429,4.579852378003801,4.174387269895637,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-24,73.5,64.0,6.0,2019,1,24,3,1020.6,16.9,71,0.0,60.0,25.6,1,7.201639056849506,5.833464330214669,5.75474467660429,4.297285406218791,4.1588830833596715,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-25,150.0,59.0,6.0,2019,1,25,4,1021.2,18.7,67,0.0,50.0,14.8,0,7.201639056849506,5.833464330214669,5.75474467660429,5.0106352940962555,4.07753744390572,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-26,85.5,64.0,6.0,2019,1,26,5,1023.1,18.2,73,0.0,70.0,28.5,0,7.201639056849506,5.833464330214669,5.75474467660429,4.448516375942715,4.1588830833596715,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-27,42.5,67.0,6.0,2019,1,27,6,1023.6,16.9,71,0.0,70.0,37.5,0,7.201639056849506,5.833464330214669,5.75474467660429,3.7495040759303713,4.204692619390966,1.791759469228055,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-28,67.0,35.0,5.0,2019,1,28,0,1021.6,17.5,68,0.0,60.0,28.8,1,7.201639056849506,5.833464330214669,5.75474467660429,4.204692619390966,3.5553480614894135,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-29,71.0,32.0,5.0,2019,1,29,1,1021.4,18.5,74,0.0,40.0,24.6,1,7.201639056849506,5.833464330214669,5.75474467660429,4.2626798770413155,3.4657359027997265,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-30,59.0,30.0,5.0,2019,1,30,2,1020.8,19.3,73,0.0,50.0,25.8,1,7.201639056849506,5.833464330214669,5.75474467660429,4.07753744390572,3.4011973816621555,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-01-31,109.5,39.0,5.0,2019,1,31,3,1018.9,21.7,76,0.0,10.0,11.8,0,7.201639056849506,5.833464330214669,5.75474467660429,4.695924549256556,3.6635616461296463,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_1
2019-02-01,52.5,34.0,5.0,2019,2,1,4,1021.6,18.8,70,0.0,10.0,25.7,1,7.22947618654294,5.846894802357917,5.798285835563182,3.960813169597578,3.5263605246161616,1.6094379124341003,7.201639056849506,5.833464330214669,5.75474467660429,1,2019_2
2019-02-02,37.5,40.0,4.0,2019,2,2,5,1018.4,18.6,80,0.05,50.0,28.6,1,7.22947618654294,5.846894802357917,5.798285835563182,3.624340932976365,3.6888794541139363,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-03,85.0,56.0,4.0,2019,2,3,6,1017.2,21.8,83,0.05,20.0,11.3,0,7.22947618654294,5.846894802357917,5.798285835563182,4.442651256490317,4.02535169073515,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-04,104.5,42.0,6.0,2019,2,4,0,1018.1,21.7,83,0.0,70.0,12.8,0,7.22947618654294,5.846894802357917,5.798285835563182,4.6491870714048655,3.7376696182833684,1.791759469228055,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-05,33.0,47.0,4.0,2019,2,5,1,1017.4,20.1,84,0.0,50.0,23.7,1,7.22947618654294,5.846894802357917,5.798285835563182,3.4965075614664802,3.8501476017100584,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-06,40.0,50.0,4.0,2019,2,6,2,1014.5,22.1,85,0.0,30.0,12.3,0,7.22947618654294,5.846894802357917,5.798285835563182,3.6888794541139363,3.912023005428146,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-07,43.5,22.0,5.0,2019,2,7,3,1014.8,23.0,83,0.05,170.0,9.0,0,7.22947618654294,5.846894802357917,5.798285835563182,3.7727609380946383,3.091042453358316,1.6094379124341003,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-08,51.0,30.0,4.0,2019,2,8,4,1015.3,21.7,87,0.05,70.0,22.8,0,7.22947618654294,5.846894802357917,5.798285835563182,3.9318256327243257,3.4011973816621555,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-09,28.5,32.0,3.0,2019,2,9,5,1017.9,19.3,90,0.8,70.0,38.8,0,7.22947618654294,5.846894802357917,5.798285835563182,3.349904087274605,3.4657359027997265,1.0986122886681098,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-10,22.5,20.0,4.0,2019,2,10,6,1021.7,18.0,90,0.8,60.0,41.6,1,7.22947618654294,5.846894802357917,5.798285835563182,3.1135153092103742,2.995732273553991,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-11,43.5,26.0,4.0,2019,2,11,0,1024.3,18.4,85,0.05,40.0,27.3,1,7.22947618654294,5.846894802357917,5.798285835563182,3.7727609380946383,3.258096538021482,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-12,59.0,16.0,4.0,2019,2,12,1,1024.2,19.0,82,0.2,60.0,23.7,1,7.22947618654294,5.846894802357917,5.798285835563182,4.07753744390572,2.772588722239781,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-13,78.0,26.0,5.0,2019,2,13,2,1021.8,21.1,80,0.0,30.0,14.7,0,7.22947618654294,5.846894802357917,5.798285835563182,4.356708826689592,3.258096538021482,1.6094379124341003,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-14,35.5,19.0,4.0,2019,2,14,3,1020.6,20.4,83,0.05,60.0,28.8,1,7.22947618654294,5.846894802357917,5.798285835563182,3.56953269648137,2.9444389791664403,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-15,43.0,17.0,4.0,2019,2,15,4,1019.9,20.4,84,0.2,60.0,24.9,1,7.22947618654294,5.846894802357917,5.798285835563182,3.7612001156935624,2.833213344056216,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-16,59.5,21.0,4.0,2019,2,16,5,1017.9,22.4,81,0.0,70.0,17.7,0,7.22947618654294,5.846894802357917,5.798285835563182,4.085976312551584,3.044522437723423,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-17,23.0,18.0,4.0,2019,2,17,6,1017.8,18.8,86,0.1,70.0,43.5,0,7.22947618654294,5.846894802357917,5.798285835563182,3.1354942159291497,2.8903717578961645,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-18,65.5,16.0,4.0,2019,2,18,0,1015.4,17.9,90,18.1,70.0,35.3,0,7.22947618654294,5.846894802357917,5.798285835563182,4.182050142641207,2.772588722239781,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-19,61.5,13.0,4.0,2019,2,19,1,1016.8,20.3,91,31.0,30.0,21.9,1,7.22947618654294,5.846894802357917,5.798285835563182,4.119037174812473,2.5649493574615367,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-20,56.5,28.5,4.0,2019,2,20,2,1018.5,22.6,92,0.2,10.0,14.0,0,7.22947618654294,5.846894802357917,5.798285835563182,4.034240638152395,3.349904087274605,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-21,55.5,23.0,4.0,2019,2,21,3,1017.4,21.4,93,0.05,30.0,17.6,0,7.22947618654294,5.846894802357917,5.798285835563182,4.0163830207523885,3.1354942159291497,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-22,89.0,25.0,5.0,2019,2,22,4,1017.2,20.4,82,1.6,10.0,18.4,1,7.22947618654294,5.846894802357917,5.798285835563182,4.48863636973214,3.2188758248682006,1.6094379124341003,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-23,53.5,24.0,5.0,2019,2,23,5,1015.8,18.1,87,12.3,60.0,36.5,1,7.22947618654294,5.846894802357917,5.798285835563182,3.979681653901961,3.1780538303479458,1.6094379124341003,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-24,51.0,12.0,4.0,2019,2,24,6,1016.9,16.9,83,3.4,10.0,17.9,0,7.22947618654294,5.846894802357917,5.798285835563182,3.9318256327243257,2.4849066497880004,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-25,78.0,24.0,4.0,2019,2,25,0,1017.5,18.0,85,0.05,30.0,20.0,1,7.22947618654294,5.846894802357917,5.798285835563182,4.356708826689592,3.1780538303479458,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-26,47.5,36.0,3.0,2019,2,26,1,1017.6,18.7,88,0.05,60.0,34.4,1,7.22947618654294,5.846894802357917,5.798285835563182,3.8607297110405954,3.58351893845611,1.0986122886681098,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-27,47.0,42.0,4.0,2019,2,27,2,1015.5,20.7,85,0.05,40.0,20.2,1,7.22947618654294,5.846894802357917,5.798285835563182,3.8501476017100584,3.7376696182833684,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-02-28,73.0,35.5,4.0,2019,2,28,3,1014.7,22.8,85,0.0,20.0,12.7,0,7.22947618654294,5.846894802357917,5.798285835563182,4.290459441148391,3.56953269648137,1.3862943611198906,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_2
2019-03-01,38.0,28.0,3.0,2019,3,1,4,1016.1,20.8,89,0.4,60.0,30.6,1,7.304899802317951,5.943355143104242,5.839600793281621,3.6375861597263857,3.332204510175204,1.0986122886681098,7.22947618654294,5.846894802357917,5.798285835563182,1,2019_3
2019-03-02,43.5,32.0,3.0,2019,3,2,5,1012.7,21.5,87,0.05,70.0,23.3,0,7.304899802317951,5.943355143104242,5.839600793281621,3.7727609380946383,3.4657359027997265,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-03,74.0,24.0,4.0,2019,3,3,6,1011.3,21.5,87,6.3,10.0,8.0,0,7.304899802317951,5.943355143104242,5.839600793281621,4.30406509320417,3.1780538303479458,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-04,44.0,25.0,4.0,2019,3,4,0,1013.7,20.9,82,10.2,80.0,26.1,0,7.304899802317951,5.943355143104242,5.839600793281621,3.784189633918261,3.2188758248682006,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-05,55.0,28.0,4.0,2019,3,5,1,1012.1,22.2,88,30.3,70.0,22.7,0,7.304899802317951,5.943355143104242,5.839600793281621,4.007333185232471,3.332204510175204,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-06,57.5,31.0,4.0,2019,3,6,2,1013.2,20.5,92,45.5,40.0,24.5,1,7.304899802317951,5.943355143104242,5.839600793281621,4.051784947803305,3.4339872044851463,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-07,62.5,11.0,3.0,2019,3,7,3,1015.8,17.9,93,29.6,40.0,39.5,1,7.304899802317951,5.943355143104242,5.839600793281621,4.135166556742356,2.3978952727983707,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-08,34.0,15.0,3.0,2019,3,8,4,1016.0,16.5,92,11.5,60.0,46.0,1,7.304899802317951,5.943355143104242,5.839600793281621,3.5263605246161616,2.70805020110221,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-09,80.0,14.0,3.5,2019,3,9,5,1012.2,17.8,95,14.5,50.0,25.0,1,7.304899802317951,5.943355143104242,5.839600793281621,4.382026634673881,2.6390573296152584,1.252762968495368,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-10,67.5,17.0,3.0,2019,3,10,6,1013.6,17.7,87,4.6,360.0,17.3,0,7.304899802317951,5.943355143104242,5.839600793281621,4.212127597878484,2.833213344056216,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-11,82.5,21.0,3.0,2019,3,11,0,1014.9,18.4,81,7.6,360.0,17.0,0,7.304899802317951,5.943355143104242,5.839600793281621,4.412798293340635,3.044522437723423,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-12,69.5,32.0,4.0,2019,3,12,1,1016.4,20.1,77,0.0,70.0,21.0,0,7.304899802317951,5.943355143104242,5.839600793281621,4.241326752570746,3.4657359027997265,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-13,41.0,44.0,4.0,2019,3,13,2,1017.8,20.8,71,0.0,50.0,30.2,1,7.304899802317951,5.943355143104242,5.839600793281621,3.713572066704308,3.784189633918261,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-14,71.5,46.0,4.0,2019,3,14,3,1018.3,20.4,83,6.4,60.0,32.4,1,7.304899802317951,5.943355143104242,5.839600793281621,4.269697449699962,3.828641396489095,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-15,61.0,36.0,4.0,2019,3,15,4,1020.6,18.7,81,0.4,10.0,25.1,1,7.304899802317951,5.943355143104242,5.839600793281621,4.110873864173311,3.58351893845611,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-16,40.0,39.0,5.0,2019,3,16,5,1020.0,20.2,65,0.0,70.0,35.0,0,7.304899802317951,5.943355143104242,5.839600793281621,3.6888794541139363,3.6635616461296463,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-17,28.0,53.0,5.0,2019,3,17,6,1018.9,20.9,77,0.0,70.0,34.1,0,7.304899802317951,5.943355143104242,5.839600793281621,3.332204510175204,3.970291913552122,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-18,71.5,40.0,4.0,2019,3,18,0,1016.8,21.7,82,0.0,60.0,20.1,1,7.304899802317951,5.943355143104242,5.839600793281621,4.269697449699962,3.6888794541139363,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-19,84.0,33.0,5.0,2019,3,19,1,1014.8,23.4,84,0.0,100.0,9.0,0,7.304899802317951,5.943355143104242,5.839600793281621,4.430816798843313,3.4965075614664802,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-20,54.0,43.0,4.0,2019,3,20,2,1013.0,23.5,88,0.0,90.0,14.3,0,7.304899802317951,5.943355143104242,5.839600793281621,3.9889840465642745,3.7612001156935624,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-21,56.5,26.0,5.0,2019,3,21,3,1011.4,25.3,81,0.0,160.0,7.6,0,7.304899802317951,5.943355143104242,5.839600793281621,4.034240638152395,3.258096538021482,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-22,69.0,20.0,5.0,2019,3,22,4,1012.0,25.8,84,0.05,160.0,13.8,0,7.304899802317951,5.943355143104242,5.839600793281621,4.23410650459726,2.995732273553991,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-23,37.5,15.0,3.0,2019,3,23,5,1017.1,20.0,89,3.3,60.0,39.6,1,7.304899802317951,5.943355143104242,5.839600793281621,3.624340932976365,2.70805020110221,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-24,29.0,13.0,3.0,2019,3,24,6,1018.0,17.5,88,0.3,70.0,44.9,0,7.304899802317951,5.943355143104242,5.839600793281621,3.367295829986474,2.5649493574615367,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-25,103.0,26.0,5.0,2019,3,25,0,1016.8,20.5,85,1.0,60.0,19.1,1,7.304899802317951,5.943355143104242,5.839600793281621,4.634728988229636,3.258096538021482,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-26,57.5,27.0,4.0,2019,3,26,1,1018.5,21.9,85,0.0,70.0,26.4,0,7.304899802317951,5.943355143104242,5.839600793281621,4.051784947803305,3.295836866004329,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-27,46.5,30.0,4.0,2019,3,27,2,1017.1,22.3,82,0.05,60.0,22.8,1,7.304899802317951,5.943355143104242,5.839600793281621,3.8394523125933104,3.4011973816621555,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-28,72.5,34.0,4.0,2019,3,28,3,1012.6,24.4,84,0.0,30.0,7.4,0,7.304899802317951,5.943355143104242,5.839600793281621,4.283586561860629,3.5263605246161616,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-29,71.0,24.0,5.0,2019,3,29,4,1010.5,24.4,86,6.9,230.0,14.2,0,7.304899802317951,5.943355143104242,5.839600793281621,4.2626798770413155,3.1780538303479458,1.6094379124341003,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-30,62.5,23.0,4.0,2019,3,30,5,1013.3,23.1,86,0.05,60.0,20.0,1,7.304899802317951,5.943355143104242,5.839600793281621,4.135166556742356,3.1354942159291497,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-03-31,22.5,43.0,3.0,2019,3,31,6,1016.8,21.4,85,7.7,70.0,44.3,0,7.304899802317951,5.943355143104242,5.839600793281621,3.1135153092103742,3.7612001156935624,1.0986122886681098,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_3
2019-04-01,33.5,52.0,4.0,2019,4,1,0,1019.3,20.3,81,0.05,70.0,45.3,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.5115454388310208,3.9512437185814275,1.3862943611198906,7.304899802317951,5.943355143104242,5.839600793281621,1,2019_4
2019-04-02,36.0,29.0,4.0,2019,4,2,1,1018.2,20.7,76,0.05,70.0,35.4,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.58351893845611,3.367295829986474,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-03,39.0,31.0,4.0,2019,4,3,2,1016.9,22.8,80,0.05,60.0,23.3,1,7.330213930991317,5.9579585206501635,5.81072194311172,3.6635616461296463,3.4339872044851463,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-04,43.0,28.0,3.0,2019,4,4,3,1016.7,21.7,83,0.05,70.0,29.2,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.7612001156935624,3.332204510175204,1.0986122886681098,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-05,70.5,51.0,6.0,2019,4,5,4,1014.5,24.0,76,0.0,10.0,13.7,0,7.330213930991317,5.9579585206501635,5.81072194311172,4.255612709818223,3.9318256327243257,1.791759469228055,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-06,75.0,56.0,6.0,2019,4,6,5,1013.0,25.1,79,0.0,230.0,13.1,0,7.330213930991317,5.9579585206501635,5.81072194311172,4.31748811353631,4.02535169073515,1.791759469228055,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-07,47.0,21.0,4.0,2019,4,7,6,1012.5,25.7,80,0.0,230.0,12.0,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.8501476017100584,3.044522437723423,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-08,52.0,16.0,4.0,2019,4,8,0,1011.6,26.7,80,0.0,210.0,13.8,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.9512437185814275,2.772588722239781,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-09,48.0,14.0,4.0,2019,4,9,1,1011.1,26.6,81,0.0,180.0,17.1,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.871201010907891,2.6390573296152584,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-10,60.0,19.0,5.0,2019,4,10,2,1010.9,27.1,80,0.0,220.0,16.7,0,7.330213930991317,5.9579585206501635,5.81072194311172,4.0943445622221,2.9444389791664403,1.6094379124341003,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-11,54.0,22.0,4.0,2019,4,11,3,1010.0,27.3,81,0.7,180.0,15.0,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.9889840465642745,3.091042453358316,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-12,38.0,15.0,3.0,2019,4,12,4,1013.3,22.3,89,6.1,70.0,43.0,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.6375861597263857,2.70805020110221,1.0986122886681098,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-13,33.5,26.0,3.0,2019,4,13,5,1014.3,21.2,92,3.8,70.0,38.5,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.5115454388310208,3.258096538021482,1.0986122886681098,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-14,30.5,24.0,4.0,2019,4,14,6,1013.8,22.7,90,10.4,50.0,25.7,1,7.330213930991317,5.9579585206501635,5.81072194311172,3.417726683613366,3.1780538303479458,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-15,34.5,40.0,4.0,2019,4,15,0,1014.4,22.1,85,1.1,70.0,41.7,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.5409593240373143,3.6888794541139363,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-16,79.5,21.0,3.0,2019,4,16,1,1012.6,21.2,91,9.2,70.0,24.2,0,7.330213930991317,5.9579585206501635,5.81072194311172,4.375757021660286,3.044522437723423,1.0986122886681098,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-17,78.5,21.5,5.0,2019,4,17,2,1012.2,23.5,85,0.0,50.0,9.3,0,7.330213930991317,5.9579585206501635,5.81072194311172,4.363098624788363,3.068052935133617,1.6094379124341003,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-18,53.0,24.0,4.0,2019,4,18,3,1010.0,24.0,90,6.7,80.0,18.2,0,7.330213930991317,5.9579585206501635,5.81072194311172,3.970291913552122,3.1780538303479458,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
2019-04-19,55.5,16.0,4.0,2019,4,19,4,1007.7,23.7,93,75.8,40.0,18.0,1,7.330213930991317,5.9579585206501635,5.81072194311172,4.0163830207523885,2.772588722239781,1.3862943611198906,7.330213930991317,5.9579585206501635,5.81072194311172,1,2019_4
