DATE,Nitrogen Oxides,Respirable Suspended Particulates,Sulphur Dioxide
2008-03-13,156.0,52.0,25.0
2008-03-14,137.0,69.0,22.0
2008-03-15,96.0,74.0,17.0
2008-03-16,109.0,67.0,28.0
2008-03-17,117.0,60.0,13.0
2008-03-18,166.0,64.0,23.0
2008-03-19,241.0,93.0,36.0
2008-03-20,59.0,76.0,9.0
2008-03-21,59.0,121.0,13.0
2008-03-22,146.0,74.0,20.0
2008-03-23,98.0,33.0,16.0
2008-03-24,96.0,65.0,19.0
2008-03-25,110.0,103.0,22.0
2008-03-26,139.0,64.0,14.0
2008-03-27,141.0,71.0,18.0
2008-03-28,91.0,45.0,7.0
2008-03-29,105.0,42.0,16.5
2008-03-30,157.0,51.0,20.0
2008-03-31,78.0,30.0,14.5
2008-04-01,55.0,31.0,8.5
2008-04-02,115.0,43.0,13.0
2008-04-03,125.0,29.0,10.0
2008-04-04,66.0,43.5,8.0
2008-04-05,97.0,40.0,9.0
2008-04-06,164.0,50.0,36.0
2008-04-07,105.0,38.0,29.0
2008-04-08,60.0,25.0,12.0
2008-04-09,83.0,32.0,17.0
2008-04-10,113.0,31.0,23.0
2008-04-11,78.0,48.0,9.0
2008-04-12,72.0,55.5,8.0
2008-04-13,76.0,32.0,10.0
2008-04-14,66.5,36.5,9.5
2008-04-15,94.0,49.0,13.0
2008-04-16,123.0,37.0,19.0
2008-04-17,154.0,55.0,26.0
2008-04-18,42.0,48.0,9.0
2008-04-19,41.0,47.0,7.0
2008-04-20,63.0,23.0,12.0
2008-04-21,120.0,30.0,30.5
2008-04-22,134.0,49.0,39.0
2008-04-23,91.0,62.0,15.5
2008-04-24,88.0,80.0,18.0
2008-04-25,114.0,111.0,24.0
2008-04-26,169.0,112.0,33.0
2008-04-27,72.0,95.0,13.0
2008-04-28,97.0,29.0,11.0
2008-04-29,104.0,40.0,18.0
2008-04-30,126.0,46.5,31.0
2008-05-01,211.0,54.0,47.0
2008-05-02,121.0,36.0,12.0
2008-05-03,80.0,48.0,8.0
2008-05-04,70.0,35.0,14.0
2008-05-05,124.0,25.0,20.5
2008-05-06,64.0,56.5,11.0
2008-05-07,82.0,59.0,11.0
2008-05-08,87.0,36.0,23.0
2008-05-09,84.0,29.0,31.0
2008-05-10,83.0,36.0,11.0
2008-05-11,80.0,49.0,14.0
2008-05-12,72.0,68.0,19.0
2008-05-13,79.0,68.0,18.0
2008-05-14,70.0,97.0,22.0
2008-05-15,92.0,91.0,24.0
2008-05-16,95.0,70.0,16.5
2008-05-17,127.0,60.0,28.0
2008-05-18,133.0,63.0,31.0
2008-05-19,97.0,45.0,16.5
2008-05-20,59.0,15.0,7.5
2008-05-21,89.0,34.0,8.0
2008-05-22,82.0,58.0,8.0
2008-05-23,97.0,35.0,13.0
2008-05-24,72.0,35.0,20.0
2008-05-25,65.0,34.0,24.0
2008-05-26,104.0,34.0,14.0
2008-05-27,61.0,31.0,12.0
2008-05-28,62.0,32.0,12.0
2008-05-29,87.5,31.0,12.0
2008-05-30,161.5,35.5,19.0
2008-05-31,164.0,60.0,25.0
2008-06-01,69.0,93.0,8.0
2008-06-02,112.0,46.0,14.0
2008-06-03,116.0,39.0,18.0
2008-06-04,91.0,17.0,7.0
2008-06-05,135.0,26.0,18.0
2008-06-06,118.0,16.0,13.0
2008-06-07,110.0,15.0,12.0
2008-06-08,93.0,21.0,15.5
2008-06-09,56.0,18.0,15.5
2008-06-10,58.0,20.5,17.5
2008-06-11,85.0,20.0,19.0
2008-06-12,82.0,17.5,15.0
2008-06-13,57.0,17.5,10.0
2008-06-14,125.0,16.0,26.0
2008-06-15,117.0,17.0,19.0
2008-06-16,156.0,21.0,12.0
2008-06-17,90.0,12.0,18.0
2008-06-18,107.0,18.0,13.0
2008-06-19,94.0,27.0,11.0
2008-06-20,77.0,21.0,11.0
2008-06-21,95.0,21.0,32.0
2008-06-22,87.0,26.0,37.0
2008-06-23,110.0,37.0,32.0
2008-06-24,58.0,24.0,8.0
2008-06-25,29.0,15.0,8.0
2008-06-26,86.0,22.5,16.0
2008-06-27,137.5,21.0,26.5
2008-06-28,160.0,24.5,20.0
2008-06-29,125.5,21.0,12.5
2008-06-30,169.0,23.5,14.5
2008-07-01,58.5,19.0,7.0
2008-07-02,69.0,15.0,13.5
2008-07-03,80.0,18.0,17.0
2008-07-04,85.0,20.0,12.0
2008-07-05,80.0,17.0,9.0
2008-07-06,63.0,12.0,7.0
2008-07-07,97.0,18.0,11.0
2008-07-08,108.0,23.0,16.0
2008-07-09,156.0,23.0,8.0
2008-07-10,142.0,22.0,18.0
2008-07-11,104.0,20.5,25.0
2008-07-12,172.5,21.0,32.5
2008-07-13,140.0,20.0,23.0
2008-07-14,117.0,26.0,26.0
2008-07-15,116.5,23.5,14.5
2008-07-16,110.0,28.0,17.0
2008-07-17,109.0,29.0,21.0
2008-07-18,60.0,27.0,20.0
2008-07-19,55.0,24.0,14.0
2008-07-20,66.0,23.0,13.0
2008-07-21,67.0,23.0,22.0
2008-07-22,55.0,19.0,17.0
2008-07-23,62.0,18.0,11.5
2008-07-24,83.0,20.0,20.5
2008-07-25,110.0,28.5,40.0
2008-07-26,108.0,29.0,39.0
2008-07-27,126.0,54.0,42.0
2008-07-28,150.0,122.0,68.0
2008-07-29,98.0,81.0,33.0
2008-07-30,56.0,27.0,12.0
2008-07-31,78.0,18.0,10.0
2008-08-01,66.0,17.0,7.0
2008-08-02,88.0,22.0,11.0
2008-08-03,69.0,26.0,11.0
2008-08-04,74.0,48.0,18.0
2008-08-05,68.0,36.0,9.0
2008-08-06,17.0,19.0,3.5
2008-08-07,61.0,19.0,5.0
2008-08-08,88.0,18.0,8.0
2008-08-09,128.0,32.0,22.0
2008-08-10,147.0,42.0,36.0
2008-08-11,138.0,19.0,17.0
2008-08-12,103.0,25.0,18.0
2008-08-13,92.0,33.0,20.0
2008-08-14,72.0,29.0,23.0
2008-08-15,69.0,24.0,21.0
2008-08-16,62.0,20.0,14.0
2008-08-17,55.0,22.0,15.0
2008-08-18,72.0,17.0,7.0
2008-08-19,71.0,17.0,11.0
2008-08-20,107.0,54.0,47.0
2008-08-21,105.0,51.0,28.0
2008-08-22,23.0,21.0,7.0
2008-08-23,61.0,18.0,14.0
2008-08-24,74.0,22.0,18.0
2008-08-25,75.0,32.0,17.0
2008-08-26,79.0,28.0,27.0
2008-08-27,90.0,24.0,30.0
2008-08-28,94.0,23.0,21.0
2008-08-29,78.0,19.0,17.0
2008-08-30,74.0,18.0,24.0
2008-08-31,72.0,16.0,19.0
2008-09-01,86.0,24.0,22.0
2008-09-02,143.0,44.0,20.0
2008-09-03,108.0,26.0,22.0
2008-09-04,100.0,18.0,19.0
2008-09-05,129.0,25.0,15.0
2008-09-06,151.0,26.0,15.0
2008-09-07,82.0,27.0,13.0
2008-09-08,69.0,35.0,13.0
2008-09-09,50.0,32.5,9.0
2008-09-10,82.0,45.0,23.0
2008-09-11,120.0,63.0,37.0
2008-09-12,123.0,86.0,30.0
2008-09-13,103.0,83.0,16.0
2008-09-14,81.0,92.0,25.0
2008-09-15,67.0,62.0,11.0
2008-09-16,106.0,66.0,27.0
2008-09-17,89.0,100.0,38.0
2008-09-18,94.0,73.0,15.0
2008-09-19,92.0,39.0,8.0
2008-09-20,82.5,24.0,9.0
2008-09-21,92.0,26.0,21.0
2008-09-22,148.0,96.5,65.0
2008-09-23,65.0,57.0,20.0
2008-09-24,43.0,30.0,6.5
2008-09-25,54.0,19.0,6.0
2008-09-26,65.0,22.0,9.0
2008-09-27,71.0,32.0,9.0
2008-09-28,61.0,47.0,10.0
2008-09-29,85.0,70.0,15.0
2008-09-30,86.0,81.0,18.0
2008-10-01,75.0,71.0,10.0
2008-10-02,57.0,68.0,11.0
2008-10-03,44.0,58.0,10.0
2008-10-04,56.0,24.0,7.0
2008-10-05,52.0,18.0,8.0
2008-10-06,73.0,23.0,22.0
2008-10-07,69.0,30.0,12.0
2008-10-08,64.0,40.0,12.0
2008-10-09,51.0,41.0,10.0
2008-10-10,62.0,41.0,12.0
2008-10-11,66.0,58.0,11.0
2008-10-12,39.0,84.0,11.0
2008-10-13,64.0,68.5,12.0
2008-10-14,68.0,71.0,14.0
2008-10-15,57.0,53.0,11.0
2008-10-16,96.0,64.0,17.0
2008-10-17,86.0,41.0,11.0
2008-10-18,52.0,29.0,11.0
2008-10-19,54.0,38.0,12.0
2008-10-20,53.0,42.0,9.0
2008-10-21,79.0,45.0,8.0
2008-10-22,108.0,52.5,15.0
2008-10-23,205.0,74.0,57.0
2008-10-24,66.0,75.0,13.0
2008-10-25,58.0,59.0,10.0
2008-10-26,80.5,63.5,13.0
2008-10-27,72.5,70.0,13.5
2008-10-28,78.0,61.0,13.0
2008-10-29,83.0,73.0,12.0
2008-10-30,73.0,58.0,12.0
2008-10-31,65.0,44.0,7.0
2008-11-01,60.0,40.0,7.0
2008-11-02,50.0,43.0,7.0
2008-11-03,97.0,33.0,10.0
2008-11-04,79.0,30.0,8.0
2008-11-05,72.0,41.0,8.0
2008-11-06,71.0,35.0,7.0
2008-11-07,90.0,31.0,8.0
2008-11-08,81.0,37.0,12.0
2008-11-09,44.5,31.5,9.0
2008-11-10,70.0,50.0,14.0
2008-11-11,108.0,62.0,16.0
2008-11-12,107.0,49.0,14.5
2008-11-13,120.0,55.0,13.0
2008-11-14,106.0,57.0,13.0
2008-11-15,116.0,56.0,16.0
2008-11-16,99.5,49.0,12.0
2008-11-17,76.5,63.0,10.5
2008-11-18,78.0,108.0,14.5
2008-11-19,70.0,63.0,15.0
2008-11-20,100.0,61.0,16.0
2008-11-21,115.0,78.0,16.0
2008-11-22,102.0,68.0,14.0
2008-11-23,124.0,99.0,36.0
2008-11-24,116.0,94.0,22.0
2008-11-25,88.0,67.0,14.0
2008-11-26,106.0,85.0,18.0
2008-11-27,71.0,79.0,17.0
2008-11-28,114.0,58.0,13.0
2008-11-29,131.0,47.0,14.0
2008-11-30,102.0,47.0,14.0
2008-12-01,167.0,76.5,18.0
2008-12-02,176.0,67.0,15.0
2008-12-03,112.0,42.0,16.0
2008-12-04,102.0,56.0,18.0
2008-12-05,72.0,101.0,21.0
2008-12-06,94.0,71.0,17.0
2008-12-07,95.0,71.0,17.0
2008-12-08,137.0,71.0,18.0
2008-12-09,199.0,60.0,18.0
2008-12-10,181.0,49.0,12.0
2008-12-11,256.0,82.5,28.0
2008-12-12,85.0,75.0,13.0
2008-12-13,144.0,85.0,16.0
2008-12-14,83.0,116.0,24.0
2008-12-15,108.0,125.0,20.0
2008-12-16,141.0,105.0,18.0
2008-12-17,169.0,88.0,23.0
2008-12-18,155.0,63.0,13.5
2008-12-19,131.0,81.0,16.5
2008-12-20,149.0,63.0,9.0
2008-12-21,120.0,43.0,10.0
2008-12-22,90.0,104.0,19.0
2008-12-23,104.0,66.0,19.0
2008-12-24,180.0,83.0,24.0
2008-12-25,191.0,75.0,17.0
2008-12-26,58.0,72.0,11.0
2008-12-27,83.0,76.0,14.0
2008-12-28,134.0,69.0,14.0
2008-12-29,139.0,61.0,10.0
2008-12-30,93.0,47.5,7.0
2008-12-31,76.0,42.0,12.0
2009-01-01,74.0,57.0,16.0
2009-01-02,105.0,68.0,23.0
2009-01-03,96.0,59.0,17.0
2009-01-04,99.0,56.0,13.5
2009-01-05,94.0,39.0,9.5
2009-01-06,88.0,42.0,8.0
2009-01-07,117.0,107.0,20.5
2009-01-08,95.0,66.0,17.5
2009-01-09,69.0,66.0,17.5
2009-01-10,88.0,68.0,17.0
2009-01-11,124.0,82.0,28.0
2009-01-12,123.0,78.0,18.0
2009-01-13,90.0,95.0,28.0
2009-01-14,130.0,92.0,30.0
2009-01-15,137.5,74.5,19.0
2009-01-16,159.0,72.0,15.5
2009-01-17,136.0,48.0,12.0
2009-01-18,230.0,52.0,25.0
2009-01-19,144.0,64.0,13.0
2009-01-20,89.0,100.0,12.0
2009-01-21,184.0,85.0,23.0
2009-01-22,235.5,169.0,57.0
2009-01-23,109.0,99.0,11.0
2009-01-24,77.0,68.5,12.0
2009-01-25,59.0,66.0,15.0
2009-01-26,74.0,72.0,14.0
2009-01-27,76.0,31.0,8.0
2009-01-28,92.0,21.0,8.0
2009-01-29,124.0,47.0,26.0
2009-01-30,121.0,34.0,28.0
2009-01-31,63.0,28.0,9.0
2009-02-01,49.0,40.0,7.5
2009-02-02,94.0,47.0,8.5
2009-02-03,212.0,47.0,17.0
2009-02-04,104.0,44.0,7.0
2009-02-05,112.0,48.0,8.0
2009-02-06,90.0,42.0,8.0
2009-02-07,86.0,39.0,9.0
2009-02-08,67.0,40.0,9.0
2009-02-09,163.0,59.0,15.0
2009-02-10,220.0,80.0,25.0
2009-02-11,134.0,81.0,13.0
2009-02-12,118.0,59.0,10.0
2009-02-13,77.0,32.0,10.0
2009-02-14,100.0,30.0,12.0
2009-02-15,105.0,37.0,11.0
2009-02-16,57.0,37.0,6.0
2009-02-17,50.0,35.0,8.0
2009-02-18,61.0,38.0,10.0
2009-02-19,123.0,21.0,8.0
2009-02-20,207.0,74.0,28.0
2009-02-21,69.0,77.0,10.0
2009-02-22,74.0,142.0,9.0
2009-02-23,99.0,53.0,8.0
2009-02-24,87.0,29.0,7.0
2009-02-25,102.0,20.0,9.0
2009-02-26,75.0,24.0,6.0
2009-02-27,77.0,37.5,8.0
2009-02-28,54.0,35.0,7.0
2009-03-01,68.0,40.0,9.0
2009-03-02,103.0,68.0,18.0
2009-03-03,83.0,60.0,14.0
2009-03-04,77.0,38.0,9.0
2009-03-05,147.0,28.0,9.0
2009-03-06,117.0,16.0,9.0
2009-03-07,89.0,20.0,9.0
2009-03-08,87.0,28.0,9.0
2009-03-09,122.0,30.0,10.0
2009-03-10,63.5,38.0,8.0
2009-03-11,63.0,56.0,9.0
2009-03-12,70.0,50.0,6.0
2009-03-13,122.0,44.0,18.0
2009-03-14,70.0,55.0,13.0
2009-03-15,95.0,74.0,12.0
2009-03-16,158.0,59.0,20.0
2009-03-17,190.0,53.0,16.0
2009-03-18,131.0,42.0,15.0
2009-03-19,191.0,45.0,22.0
2009-03-20,169.0,42.0,32.0
2009-03-21,115.0,72.0,11.0
2009-03-22,73.0,31.0,13.0
2009-03-23,111.0,58.0,11.0
2009-03-24,63.0,36.0,7.0
2009-03-25,79.0,38.0,9.0
2009-03-26,63.0,70.0,12.0
2009-03-27,101.0,65.0,8.5
2009-03-28,97.0,57.0,7.0
2009-03-29,58.0,18.0,7.0
2009-03-30,53.0,33.0,9.0
2009-03-31,82.0,51.0,13.0
2009-04-01,57.0,74.0,13.0
2009-04-02,44.0,82.0,12.0
2009-04-03,53.0,52.0,9.0
2009-04-04,60.0,53.0,9.0
2009-04-05,118.0,55.0,20.0
2009-04-06,71.0,26.0,8.0
2009-04-07,97.0,39.0,11.0
2009-04-08,92.0,52.0,12.0
2009-04-09,48.0,65.0,12.5
2009-04-10,56.0,48.0,12.0
2009-04-11,56.0,52.0,9.0
2009-04-12,73.0,41.0,10.0
2009-04-13,135.0,37.0,19.0
2009-04-14,242.0,55.0,36.0
2009-04-15,74.0,38.0,8.0
2009-04-16,100.0,27.0,11.0
2009-04-17,84.0,30.0,10.0
2009-04-18,53.0,27.0,6.0
2009-04-19,60.0,26.0,11.0
2009-04-20,117.0,53.0,36.5
2009-04-21,69.0,40.0,9.0
2009-04-22,53.5,68.0,6.5
2009-04-23,61.0,61.0,8.0
2009-04-24,79.0,48.0,6.0
2009-04-25,113.0,25.0,7.5
2009-04-26,54.0,57.0,7.0
2009-04-27,48.0,149.0,13.0
2009-04-28,43.0,66.0,12.0
2009-04-29,47.0,55.0,10.0
2009-04-30,50.0,49.0,8.0
2009-05-01,36.0,45.0,8.0
2009-05-02,70.0,38.0,10.0
2009-05-03,101.0,43.0,17.0
2009-05-04,57.0,38.0,9.0
2009-05-05,60.5,46.0,8.0
2009-05-06,47.0,46.0,7.0
2009-05-07,48.0,57.0,9.0
2009-05-08,53.0,53.0,8.0
2009-05-09,59.0,49.0,7.0
2009-05-10,47.0,48.0,5.0
2009-05-11,72.0,37.0,7.0
2009-05-12,92.0,32.0,15.0
2009-05-13,91.0,31.0,18.0
2009-05-14,58.0,36.0,6.0
2009-05-15,82.0,47.0,7.0
2009-05-16,112.0,44.0,13.0
2009-05-17,91.0,40.0,27.0
2009-05-18,83.0,29.0,22.0
2009-05-19,59.0,20.0,13.0
2009-05-20,66.0,16.0,8.0
2009-05-21,113.0,23.0,11.0
2009-05-22,55.0,24.0,7.0
2009-05-23,54.0,20.0,6.0
2009-05-24,47.0,18.0,5.0
2009-05-25,52.0,52.5,5.0
2009-05-26,67.0,30.0,5.0
2009-05-27,63.0,24.0,5.0
2009-05-28,39.0,36.0,6.0
2009-05-29,57.0,30.0,7.0
2009-05-30,118.0,48.0,22.0
2009-05-31,137.5,91.0,57.0
2009-06-01,120.0,51.0,28.0
2009-06-02,66.0,38.0,11.0
2009-06-03,50.0,23.0,13.0
2009-06-04,110.0,46.0,24.5
2009-06-05,100.0,50.0,20.0
2009-06-06,86.0,62.0,26.0
2009-06-07,69.0,50.0,10.0
2009-06-08,60.0,27.0,7.0
2009-06-09,113.0,22.0,12.0
2009-06-10,117.0,30.5,20.0
2009-06-11,129.0,22.0,15.0
2009-06-12,187.0,33.0,14.0
2009-06-13,87.0,31.0,16.0
2009-06-14,102.0,25.0,12.0
2009-06-15,61.0,17.0,4.0
2009-06-16,59.0,19.0,5.0
2009-06-17,78.0,27.0,6.0
2009-06-18,97.0,43.0,25.0
2009-06-19,96.0,37.0,18.0
2009-06-20,85.0,32.0,18.0
2009-06-21,56.0,29.0,15.0
2009-06-22,45.5,27.0,8.0
2009-06-23,56.0,27.0,8.5
2009-06-24,75.0,23.0,10.0
2009-06-25,78.0,22.0,8.0
2009-06-26,62.0,19.0,7.0
2009-06-27,86.0,26.0,16.0
2009-06-28,88.0,20.0,10.0
2009-06-29,57.0,27.0,8.0
2009-06-30,53.0,21.0,9.0
2009-07-01,34.0,16.5,8.5
2009-07-02,37.0,19.5,8.5
2009-07-03,39.0,21.0,7.5
2009-07-04,76.0,23.0,7.0
2009-07-05,78.0,16.0,5.0
2009-07-06,81.0,18.5,6.5
2009-07-07,84.0,24.0,19.0
2009-07-08,68.5,20.0,18.0
2009-07-09,72.5,19.0,15.0
2009-07-10,100.0,68.0,30.0
2009-07-11,42.0,19.0,5.0
2009-07-12,37.0,17.0,4.0
2009-07-13,101.0,23.0,18.0
2009-07-14,73.0,19.0,21.0
2009-07-15,48.0,16.0,5.0
2009-07-16,40.0,16.0,5.0
2009-07-17,79.0,21.0,14.0
2009-07-18,89.0,56.5,29.0
2009-07-19,60.0,19.5,7.0
2009-07-20,51.5,20.0,6.0
2009-07-21,71.0,18.0,7.0
2009-07-22,75.0,18.0,8.0
2009-07-23,77.0,19.0,16.5
2009-07-24,56.0,21.0,10.5
2009-07-25,55.0,20.0,8.5
2009-07-26,58.0,23.0,12.0
2009-07-27,83.0,25.0,8.5
2009-07-28,76.0,30.0,7.0
2009-07-29,71.0,26.0,6.0
2009-07-30,58.0,16.0,4.0
2009-07-31,47.0,14.0,4.0
2009-08-01,104.0,44.0,26.0
2009-08-02,99.0,78.0,40.0
2009-08-03,46.0,30.0,12.5
2009-08-04,46.5,20.0,3.0
2009-08-05,60.0,21.0,4.5
2009-08-06,88.0,30.0,14.0
2009-08-07,116.0,41.0,24.0
2009-08-08,96.0,64.0,30.5
2009-08-09,82.0,54.0,35.0
2009-08-10,115.0,38.0,16.5
2009-08-11,99.0,20.0,9.0
2009-08-12,115.5,16.0,8.5
2009-08-13,150.0,20.0,11.5
2009-08-14,130.0,29.0,11.0
2009-08-15,85.0,33.0,11.5
2009-08-16,71.0,28.0,14.0
2009-08-17,98.0,32.5,18.0
2009-08-18,103.0,26.0,10.0
2009-08-19,90.0,22.0,11.0
2009-08-20,100.0,24.0,18.0
2009-08-21,88.0,23.0,18.0
2009-08-22,89.0,24.0,17.0
2009-08-23,101.0,47.0,28.0
2009-08-24,82.0,56.0,19.0
2009-08-25,62.0,22.0,7.0
2009-08-26,77.0,22.0,7.0
2009-08-27,91.0,28.0,12.0
2009-08-28,108.0,34.0,26.0
2009-08-29,109.0,48.0,20.0
2009-08-30,85.0,56.0,15.0
2009-08-31,98.0,58.0,14.0
2009-09-01,74.0,37.0,8.0
2009-09-02,58.0,35.0,8.0
2009-09-03,54.0,40.0,7.0
2009-09-04,69.0,38.0,13.0
2009-09-05,57.0,31.0,7.0
2009-09-06,52.0,30.0,8.0
2009-09-07,67.0,34.0,8.0
2009-09-08,65.5,40.0,10.0
2009-09-09,53.0,43.0,7.0
2009-09-10,37.0,46.0,7.0
2009-09-11,39.0,35.0,5.0
2009-09-12,47.0,28.0,6.0
2009-09-13,100.0,75.0,28.0
2009-09-14,52.5,26.0,6.5
2009-09-15,59.0,21.5,4.0
2009-09-16,77.0,27.0,6.0
2009-09-17,101.0,33.0,17.0
2009-09-18,100.0,42.0,33.0
2009-09-19,112.0,49.0,37.0
2009-09-20,62.0,34.0,17.0
2009-09-21,100.0,50.0,10.0
2009-09-22,81.0,51.0,9.0
2009-09-23,47.5,43.0,7.5
2009-09-24,38.0,33.0,7.0
2009-09-25,50.0,27.0,7.0
2009-09-26,78.0,43.0,11.0
2009-09-27,60.0,58.0,10.0
2009-09-28,73.0,45.0,9.0
2009-09-29,56.0,17.0,4.5
2009-09-30,82.5,22.0,6.0
2009-10-01,81.0,30.0,8.0
2009-10-02,79.0,37.0,7.0
2009-10-03,81.0,59.0,16.0
2009-10-04,91.0,77.0,15.0
2009-10-05,99.5,85.0,17.5
2009-10-06,84.0,65.0,22.0
2009-10-07,92.0,72.0,19.0
2009-10-08,82.0,73.0,14.0
2009-10-09,101.0,78.0,17.0
2009-10-10,86.0,70.0,13.0
2009-10-11,55.0,40.5,8.0
2009-10-12,60.0,31.0,6.0
2009-10-13,58.0,30.0,5.0
2009-10-14,79.0,63.0,9.0
2009-10-15,75.0,73.0,10.0
2009-10-16,75.0,75.0,9.0
2009-10-17,91.0,70.0,11.0
2009-10-18,48.0,86.0,10.0
2009-10-19,59.0,87.0,8.0
2009-10-20,63.0,70.0,7.0
2009-10-21,87.5,145.0,12.0
2009-10-22,123.0,97.0,17.0
2009-10-23,136.0,110.5,28.0
2009-10-24,129.0,105.0,31.5
2009-10-25,113.0,80.0,26.0
2009-10-26,74.0,66.0,14.0
2009-10-27,61.0,80.0,9.0
2009-10-28,74.0,63.0,10.0
2009-10-29,78.0,60.0,10.0
2009-10-30,92.0,57.0,9.0
2009-10-31,131.0,64.0,15.0
2009-11-01,85.0,72.0,14.0
2009-11-02,56.0,83.5,12.0
2009-11-03,90.0,86.0,17.0
2009-11-04,125.0,67.5,16.0
2009-11-05,140.0,62.5,18.5
2009-11-06,115.0,43.0,10.5
2009-11-07,95.0,29.0,9.0
2009-11-08,86.0,22.0,9.0
2009-11-09,92.0,24.0,9.0
2009-11-10,77.5,19.5,25.0
2009-11-11,82.0,21.5,9.5
2009-11-12,93.0,27.0,10.0
2009-11-13,96.0,23.0,12.0
2009-11-14,98.0,35.0,10.5
2009-11-15,83.0,48.0,11.0
2009-11-16,107.0,18.0,8.0
2009-11-17,73.0,24.0,10.0
2009-11-18,97.0,37.0,11.0
2009-11-19,107.0,50.0,18.0
2009-11-20,85.0,48.5,17.0
2009-11-21,101.0,54.0,18.0
2009-11-22,108.0,55.0,19.0
2009-11-23,162.0,50.0,16.0
2009-11-24,184.5,66.0,15.0
2009-11-25,143.0,56.0,10.0
2009-11-26,88.0,42.0,7.0
2009-11-27,148.0,53.0,14.0
2009-11-28,102.0,47.0,8.0
2009-11-29,77.0,87.0,12.0
2009-11-30,112.0,93.0,14.0
2009-12-01,122.0,78.0,15.0
2009-12-02,110.0,92.0,16.0
2009-12-03,106.0,74.0,17.0
2009-12-04,146.0,86.0,23.0
2009-12-05,126.0,83.0,19.0
2009-12-06,73.0,79.0,13.0
2009-12-07,93.0,56.0,9.0
2009-12-08,100.0,26.0,5.0
2009-12-09,141.0,19.0,8.0
2009-12-10,167.0,61.0,17.0
2009-12-11,121.0,39.0,7.0
2009-12-12,77.0,36.0,5.0
2009-12-13,126.0,63.0,18.0
2009-12-14,93.0,49.0,7.5
2009-12-15,93.0,32.0,7.0
2009-12-16,94.0,23.0,11.0
2009-12-17,92.0,30.0,10.0
2009-12-18,90.0,38.0,9.0
2009-12-19,101.0,55.0,13.0
2009-12-20,77.0,59.0,16.0
2009-12-21,113.0,59.0,16.0
2009-12-22,123.0,68.0,12.0
2009-12-23,119.0,60.0,9.0
2009-12-24,214.0,51.0,10.0
2009-12-25,242.0,67.0,24.0
2009-12-26,74.0,101.0,12.0
2009-12-27,62.0,89.0,11.0
2009-12-28,101.0,42.0,12.0
2009-12-29,112.0,66.0,9.0
2009-12-30,160.0,40.0,9.0
2009-12-31,86.0,54.0,8.0
2010-01-01,59.0,90.0,13.0
2010-01-02,114.0,67.0,12.0
2010-01-03,79.0,17.0,7.0
2010-01-04,120.0,52.0,8.0
2010-01-05,68.0,75.0,8.0
2010-01-06,104.0,42.0,7.0
2010-01-07,118.0,28.5,7.5
2010-01-08,127.0,28.0,9.0
2010-01-09,107.0,40.0,9.0
2010-01-10,70.0,49.0,9.0
2010-01-11,136.0,25.0,13.0
2010-01-12,74.5,51.0,19.0
2010-01-13,129.5,70.0,22.0
2010-01-14,104.0,70.0,15.0
2010-01-15,112.0,63.0,11.0
2010-01-16,150.0,67.0,16.0
2010-01-17,85.0,67.0,12.0
2010-01-18,119.0,55.0,10.0
2010-01-19,88.0,42.0,7.0
2010-01-20,107.0,49.0,8.0
2010-01-21,113.0,34.0,6.0
2010-01-22,74.0,43.0,8.0
2010-01-23,109.0,35.0,8.0
2010-01-24,102.0,50.0,11.0
2010-01-25,180.0,61.0,16.0
2010-01-26,82.0,42.0,9.0
2010-01-27,84.0,73.0,9.0
2010-01-28,306.0,96.0,23.0
2010-01-29,205.0,56.0,8.0
2010-01-30,97.0,79.0,8.0
2010-01-31,137.0,52.0,12.0
2010-02-01,195.5,45.5,19.5
2010-02-02,109.0,51.0,6.0
2010-02-03,81.0,57.0,6.0
2010-02-04,78.0,29.0,5.0
2010-02-05,75.0,37.0,5.0
2010-02-06,77.0,32.0,5.0
2010-02-07,78.0,16.0,5.0
2010-02-08,143.0,25.0,5.0
2010-02-09,108.0,37.5,4.0
2010-02-10,88.0,25.0,4.0
2010-02-11,56.0,25.0,6.0
2010-02-12,82.0,33.0,9.0
2010-02-13,50.0,16.0,3.0
2010-02-14,95.0,25.0,6.0
2010-02-15,63.0,14.0,5.0
2010-02-16,59.5,17.0,5.0
2010-02-17,63.0,18.0,5.0
2010-02-18,64.0,42.0,6.0
2010-02-19,84.0,25.0,6.0
2010-02-20,129.0,31.0,10.0
2010-02-21,90.0,36.0,7.0
2010-02-22,171.0,52.0,9.0
2010-02-23,149.0,36.0,10.0
2010-02-24,87.0,30.5,5.0
2010-02-25,71.0,35.5,10.0
2010-02-26,88.0,35.5,9.0
2010-02-27,149.0,34.0,12.0
2010-02-28,83.0,32.0,7.0
2010-03-01,104.0,40.0,5.0
2010-03-02,81.0,37.5,7.0
2010-03-03,93.0,33.0,6.0
2010-03-04,86.0,33.0,9.0
2010-03-05,66.0,24.0,7.0
2010-03-06,75.0,26.0,7.0
2010-03-07,96.0,25.0,13.0
2010-03-08,101.0,16.0,6.0
2010-03-09,56.0,22.0,7.0
2010-03-10,92.0,69.0,20.0
2010-03-11,143.0,62.0,15.0
2010-03-12,132.0,53.0,10.0
2010-03-13,137.0,70.0,7.0
2010-03-14,82.0,55.0,5.5
2010-03-15,233.0,31.0,11.0
2010-03-16,112.0,56.0,20.0
